Date,Hour,Minute,Weekday,Weekday_number,Is_lesson,Online_friends
28,2,54,Friday,4,0,4
28,2,55,Friday,4,0,2
28,2,56,Friday,4,0,2
28,2,57,Friday,4,0,2
28,2,58,Friday,4,0,1
28,2,59,Friday,4,0,1
28,3,0,Friday,4,0,1
28,3,1,Friday,4,0,1
28,3,2,Friday,4,0,1
28,3,3,Friday,4,0,1
28,3,4,Friday,4,0,1
28,3,5,Friday,4,0,1
28,3,6,Friday,4,0,0
28,3,7,Friday,4,0,0
28,3,8,Friday,4,0,0
28,3,9,Friday,4,0,0
28,3,10,Friday,4,0,0
28,3,11,Friday,4,0,0
28,3,12,Friday,4,0,0
28,3,13,Friday,4,0,1
28,3,14,Friday,4,0,2
28,3,15,Friday,4,0,1
28,3,16,Friday,4,0,1
28,3,17,Friday,4,0,1
28,3,18,Friday,4,0,2
28,3,19,Friday,4,0,2
28,3,20,Friday,4,0,2
28,3,21,Friday,4,0,1
28,3,22,Friday,4,0,1
28,3,23,Friday,4,0,1
28,3,24,Friday,4,0,1
28,3,25,Friday,4,0,1
28,3,26,Friday,4,0,1
28,3,27,Friday,4,0,1
28,3,28,Friday,4,0,1
28,3,29,Friday,4,0,2
28,3,30,Friday,4,0,1
28,3,31,Friday,4,0,0
28,3,32,Friday,4,0,0
28,3,33,Friday,4,0,1
28,3,34,Friday,4,0,1
28,3,35,Friday,4,0,1
28,3,36,Friday,4,0,1
28,3,37,Friday,4,0,1
28,3,38,Friday,4,0,1
28,3,39,Friday,4,0,1
28,3,40,Friday,4,0,1
28,3,41,Friday,4,0,1
28,3,42,Friday,4,0,1
28,3,43,Friday,4,0,0
28,3,44,Friday,4,0,0
28,3,45,Friday,4,0,0
28,3,46,Friday,4,0,2
28,3,47,Friday,4,0,2
28,3,48,Friday,4,0,2
28,3,49,Friday,4,0,2
28,3,50,Friday,4,0,2
28,3,51,Friday,4,0,2
28,3,52,Friday,4,0,2
28,3,53,Friday,4,0,1
28,3,54,Friday,4,0,1
28,3,55,Friday,4,0,1
28,3,56,Friday,4,0,1
28,3,57,Friday,4,0,1
28,3,58,Friday,4,0,0
28,3,59,Friday,4,0,0
28,4,0,Friday,4,0,0
28,4,1,Friday,4,0,0
28,4,2,Friday,4,0,0
28,4,3,Friday,4,0,0
28,4,4,Friday,4,0,0
28,4,5,Friday,4,0,0
28,4,6,Friday,4,0,0
28,4,7,Friday,4,0,0
28,4,8,Friday,4,0,0
28,4,9,Friday,4,0,0
28,4,10,Friday,4,0,0
28,4,11,Friday,4,0,0
28,4,12,Friday,4,0,0
28,4,13,Friday,4,0,0
28,4,14,Friday,4,0,0
28,4,15,Friday,4,0,0
28,4,16,Friday,4,0,1
28,4,17,Friday,4,0,1
28,4,18,Friday,4,0,1
28,4,19,Friday,4,0,1
28,4,20,Friday,4,0,1
28,4,21,Friday,4,0,1
28,4,22,Friday,4,0,1
28,4,23,Friday,4,0,0
28,4,24,Friday,4,0,1
28,4,25,Friday,4,0,1
28,4,26,Friday,4,0,1
28,4,27,Friday,4,0,1
28,4,28,Friday,4,0,1
28,4,29,Friday,4,0,1
28,4,30,Friday,4,0,1
28,4,31,Friday,4,0,1
28,4,32,Friday,4,0,0
28,4,33,Friday,4,0,0
28,4,34,Friday,4,0,0
28,4,35,Friday,4,0,0
28,4,36,Friday,4,0,0
28,4,37,Friday,4,0,0
28,4,38,Friday,4,0,1
28,4,39,Friday,4,0,0
28,4,40,Friday,4,0,0
28,4,41,Friday,4,0,0
28,4,42,Friday,4,0,1
28,4,43,Friday,4,0,2
28,4,44,Friday,4,0,2
28,4,45,Friday,4,0,2
28,4,46,Friday,4,0,2
28,4,47,Friday,4,0,3
28,4,48,Friday,4,0,2
28,4,49,Friday,4,0,2
28,4,50,Friday,4,0,2
28,4,51,Friday,4,0,2
28,4,52,Friday,4,0,1
28,4,53,Friday,4,0,1
28,4,54,Friday,4,0,0
28,4,55,Friday,4,0,0
28,4,56,Friday,4,0,0
28,4,57,Friday,4,0,0
28,4,58,Friday,4,0,0
28,4,59,Friday,4,0,0
28,5,0,Friday,4,0,0
28,5,1,Friday,4,0,1
28,5,2,Friday,4,0,1
28,5,3,Friday,4,0,1
28,5,4,Friday,4,0,1
28,5,5,Friday,4,0,1
28,5,6,Friday,4,0,0
28,5,7,Friday,4,0,0
28,5,8,Friday,4,0,0
28,5,9,Friday,4,0,0
28,5,10,Friday,4,0,0
28,5,11,Friday,4,0,0
28,5,12,Friday,4,0,0
28,5,13,Friday,4,0,0
28,5,14,Friday,4,0,0
28,5,15,Friday,4,0,0
28,5,16,Friday,4,0,0
28,5,17,Friday,4,0,0
28,5,18,Friday,4,0,0
28,5,19,Friday,4,0,0
28,5,20,Friday,4,0,0
28,5,21,Friday,4,0,0
28,5,22,Friday,4,0,0
28,5,23,Friday,4,0,0
28,5,24,Friday,4,0,0
28,5,25,Friday,4,0,1
28,5,26,Friday,4,0,2
28,5,27,Friday,4,0,2
28,5,28,Friday,4,0,2
28,5,29,Friday,4,0,2
28,5,30,Friday,4,0,1
28,5,31,Friday,4,0,1
28,5,32,Friday,4,0,1
28,5,33,Friday,4,0,3
28,5,34,Friday,4,0,3
28,5,35,Friday,4,0,2
28,5,36,Friday,4,0,2
28,5,37,Friday,4,0,2
28,5,38,Friday,4,0,1
28,5,39,Friday,4,0,1
28,5,40,Friday,4,0,0
28,5,41,Friday,4,0,0
28,5,42,Friday,4,0,0
28,5,43,Friday,4,0,0
28,5,44,Friday,4,0,0
28,5,45,Friday,4,0,0
28,5,46,Friday,4,0,1
28,5,47,Friday,4,0,1
28,5,48,Friday,4,0,1
28,5,49,Friday,4,0,1
28,5,50,Friday,4,0,1
28,5,51,Friday,4,0,1
28,5,52,Friday,4,0,0
28,5,54,Friday,4,0,0
28,5,55,Friday,4,0,0
28,5,56,Friday,4,0,1
28,5,57,Friday,4,0,1
28,5,58,Friday,4,0,1
28,5,59,Friday,4,0,1
28,6,0,Friday,4,0,1
28,6,1,Friday,4,0,0
28,6,2,Friday,4,0,0
28,6,3,Friday,4,0,2
28,6,4,Friday,4,0,2
28,6,5,Friday,4,0,3
28,6,6,Friday,4,0,3
28,6,7,Friday,4,0,3
28,6,8,Friday,4,0,2
28,6,9,Friday,4,0,2
28,6,10,Friday,4,0,1
28,6,11,Friday,4,0,1
28,6,12,Friday,4,0,1
28,6,13,Friday,4,0,1
28,6,14,Friday,4,0,2
28,6,15,Friday,4,0,2
28,6,16,Friday,4,0,3
28,6,17,Friday,4,0,3
28,6,18,Friday,4,0,4
28,6,19,Friday,4,0,2
28,6,20,Friday,4,0,2
28,6,21,Friday,4,0,3
28,6,22,Friday,4,0,3
28,6,23,Friday,4,0,2
28,6,24,Friday,4,0,2
28,6,25,Friday,4,0,2
28,6,26,Friday,4,0,3
28,6,27,Friday,4,0,3
28,6,28,Friday,4,0,3
28,6,29,Friday,4,0,3
28,6,30,Friday,4,0,4
28,6,31,Friday,4,0,3
28,6,32,Friday,4,0,2
28,6,33,Friday,4,0,3
28,6,34,Friday,4,0,3
28,6,35,Friday,4,0,5
28,6,36,Friday,4,0,4
28,6,37,Friday,4,0,3
28,6,38,Friday,4,0,2
28,6,39,Friday,4,0,3
28,6,40,Friday,4,0,5
28,6,41,Friday,4,0,4
28,6,42,Friday,4,0,3
28,6,43,Friday,4,0,4
28,6,44,Friday,4,0,6
28,6,45,Friday,4,0,5
28,6,46,Friday,4,0,4
28,6,47,Friday,4,0,2
28,6,48,Friday,4,0,1
28,6,49,Friday,4,0,2
28,6,50,Friday,4,0,3
28,6,51,Friday,4,0,4
28,6,52,Friday,4,0,3
28,6,53,Friday,4,0,3
28,6,54,Friday,4,0,3
28,6,55,Friday,4,0,2
28,6,56,Friday,4,0,2
28,6,57,Friday,4,0,4
28,6,58,Friday,4,0,3
28,6,59,Friday,4,0,4
28,7,0,Friday,4,0,3
28,7,1,Friday,4,0,4
28,7,2,Friday,4,0,5
28,7,3,Friday,4,0,4
28,7,4,Friday,4,0,6
28,7,5,Friday,4,0,7
28,7,6,Friday,4,0,7
28,7,7,Friday,4,0,6
28,7,8,Friday,4,0,9
28,7,9,Friday,4,0,7
28,7,10,Friday,4,0,6
28,7,11,Friday,4,0,6
28,7,12,Friday,4,0,7
28,7,13,Friday,4,0,5
28,7,14,Friday,4,0,8
28,7,15,Friday,4,0,6
28,7,16,Friday,4,0,6
28,7,17,Friday,4,0,7
28,7,18,Friday,4,0,8
28,7,19,Friday,4,0,10
28,7,20,Friday,4,0,9
28,7,21,Friday,4,0,8
28,7,22,Friday,4,0,8
28,7,23,Friday,4,0,9
28,7,24,Friday,4,0,8
28,7,25,Friday,4,0,10
28,7,26,Friday,4,0,10
28,7,27,Friday,4,0,9
28,7,28,Friday,4,0,8
28,7,29,Friday,4,0,11
28,7,30,Friday,4,0,11
28,7,31,Friday,4,0,12
28,7,32,Friday,4,0,13
28,7,33,Friday,4,0,14
28,7,34,Friday,4,0,15
28,7,35,Friday,4,0,16
28,7,36,Friday,4,0,15
28,7,37,Friday,4,0,12
28,7,38,Friday,4,0,15
28,7,39,Friday,4,0,16
28,7,40,Friday,4,0,12
28,7,41,Friday,4,0,13
28,7,42,Friday,4,0,13
28,7,43,Friday,4,0,17
28,7,44,Friday,4,0,14
28,7,45,Friday,4,0,15
28,7,46,Friday,4,0,12
28,7,47,Friday,4,0,14
28,7,48,Friday,4,0,14
28,7,49,Friday,4,0,13
28,7,50,Friday,4,0,15
28,7,51,Friday,4,0,19
28,7,52,Friday,4,0,15
28,7,53,Friday,4,0,16
28,7,54,Friday,4,0,18
28,7,55,Friday,4,0,20
28,7,56,Friday,4,0,20
28,7,57,Friday,4,0,17
28,7,58,Friday,4,0,17
28,7,59,Friday,4,0,17
28,8,0,Friday,4,0,18
28,8,1,Friday,4,0,17
28,8,2,Friday,4,0,19
28,8,3,Friday,4,0,16
28,8,4,Friday,4,0,18
28,8,5,Friday,4,0,18
28,8,6,Friday,4,0,20
28,8,7,Friday,4,0,19
28,8,8,Friday,4,0,19
28,8,9,Friday,4,0,19
28,8,10,Friday,4,0,22
28,8,11,Friday,4,0,23
28,8,12,Friday,4,0,23
28,8,13,Friday,4,0,19
28,8,14,Friday,4,0,18
28,8,15,Friday,4,0,19
28,8,16,Friday,4,0,22
28,8,17,Friday,4,0,20
28,8,18,Friday,4,0,21
28,8,19,Friday,4,0,23
28,8,20,Friday,4,0,20
28,8,21,Friday,4,0,26
28,8,22,Friday,4,0,23
28,8,23,Friday,4,0,22
28,8,24,Friday,4,0,27
28,8,25,Friday,4,0,26
28,8,26,Friday,4,0,27
28,8,27,Friday,4,0,28
28,8,28,Friday,4,0,25
28,8,29,Friday,4,0,23
28,8,30,Friday,4,0,21
28,8,31,Friday,4,0,20
28,8,32,Friday,4,0,23
28,8,33,Friday,4,0,21
28,8,34,Friday,4,0,22
28,8,35,Friday,4,0,21
28,8,36,Friday,4,0,21
28,8,37,Friday,4,0,19
28,8,38,Friday,4,0,23
28,8,39,Friday,4,0,25
28,8,40,Friday,4,0,29
28,8,41,Friday,4,0,26
28,8,42,Friday,4,0,33
28,8,43,Friday,4,0,31
28,8,44,Friday,4,0,31
28,8,45,Friday,4,0,31
28,8,46,Friday,4,0,28
28,8,47,Friday,4,0,30
28,8,48,Friday,4,0,31
28,8,49,Friday,4,0,33
28,8,50,Friday,4,0,31
28,8,51,Friday,4,0,29
28,8,52,Friday,4,0,30
28,8,53,Friday,4,0,31
28,8,54,Friday,4,0,28
28,8,55,Friday,4,0,28
28,8,56,Friday,4,0,26
28,8,57,Friday,4,0,27
28,8,58,Friday,4,0,28
28,8,59,Friday,4,0,27
28,9,0,Friday,4,0,21
28,9,1,Friday,4,1,22
28,9,2,Friday,4,1,26
28,9,3,Friday,4,1,23
28,9,4,Friday,4,1,22
28,9,5,Friday,4,1,23
28,9,6,Friday,4,1,23
28,9,7,Friday,4,1,20
28,9,8,Friday,4,1,20
28,9,9,Friday,4,1,21
28,9,10,Friday,4,1,21
28,9,11,Friday,4,1,18
28,9,12,Friday,4,1,16
28,9,13,Friday,4,1,18
28,9,14,Friday,4,1,22
28,9,15,Friday,4,1,19
28,9,16,Friday,4,1,22
28,9,17,Friday,4,1,21
28,9,18,Friday,4,1,14
28,9,19,Friday,4,1,14
28,9,20,Friday,4,1,17
28,9,21,Friday,4,1,17
28,9,22,Friday,4,1,20
28,9,23,Friday,4,1,19
28,9,24,Friday,4,1,22
28,9,25,Friday,4,1,24
28,9,26,Friday,4,1,21
28,9,27,Friday,4,1,20
28,9,28,Friday,4,1,21
28,9,29,Friday,4,1,20
28,9,30,Friday,4,1,19
28,9,31,Friday,4,1,13
28,9,32,Friday,4,1,14
28,9,33,Friday,4,1,13
28,9,34,Friday,4,1,15
28,9,35,Friday,4,1,13
28,9,36,Friday,4,1,16
28,9,37,Friday,4,1,18
28,9,38,Friday,4,1,20
28,9,39,Friday,4,1,18
28,9,40,Friday,4,0,18
28,9,41,Friday,4,0,18
28,9,42,Friday,4,0,16
28,9,43,Friday,4,0,15
28,9,44,Friday,4,0,21
28,9,45,Friday,4,0,19
28,9,46,Friday,4,1,19
28,9,47,Friday,4,1,15
28,9,48,Friday,4,1,15
28,9,49,Friday,4,1,17
28,9,50,Friday,4,1,16
28,9,51,Friday,4,1,12
28,9,52,Friday,4,1,11
28,9,53,Friday,4,1,11
28,9,54,Friday,4,1,13
28,9,55,Friday,4,1,14
28,9,56,Friday,4,1,14
28,9,57,Friday,4,1,14
28,9,58,Friday,4,1,14
28,9,59,Friday,4,1,10
28,10,0,Friday,4,1,12
28,10,1,Friday,4,1,16
28,10,2,Friday,4,1,18
28,10,3,Friday,4,1,18
28,10,4,Friday,4,1,21
28,10,5,Friday,4,1,20
28,10,6,Friday,4,1,20
28,10,7,Friday,4,1,19
28,10,8,Friday,4,1,19
28,10,9,Friday,4,1,19
28,10,10,Friday,4,1,18
28,10,11,Friday,4,1,18
28,10,12,Friday,4,1,19
28,10,13,Friday,4,1,15
28,10,14,Friday,4,1,19
28,10,15,Friday,4,1,17
28,10,16,Friday,4,1,16
28,10,17,Friday,4,1,16
28,10,18,Friday,4,1,23
28,10,19,Friday,4,1,20
28,10,20,Friday,4,1,17
28,10,21,Friday,4,1,16
28,10,22,Friday,4,1,18
28,10,23,Friday,4,1,20
28,10,24,Friday,4,1,19
28,10,25,Friday,4,0,24
28,10,26,Friday,4,0,25
28,10,27,Friday,4,0,23
28,10,28,Friday,4,0,26
28,10,29,Friday,4,0,33
28,10,30,Friday,4,0,31
28,10,31,Friday,4,0,27
28,10,32,Friday,4,0,27
28,10,33,Friday,4,0,26
28,10,34,Friday,4,0,25
28,10,35,Friday,4,0,24
28,10,36,Friday,4,1,23
28,10,37,Friday,4,1,26
28,10,38,Friday,4,1,29
28,10,39,Friday,4,1,23
28,10,40,Friday,4,1,16
28,10,41,Friday,4,1,17
28,10,42,Friday,4,1,15
28,10,43,Friday,4,1,17
28,10,44,Friday,4,1,17
28,10,45,Friday,4,1,16
28,10,46,Friday,4,1,17
28,10,47,Friday,4,1,14
28,10,48,Friday,4,1,15
28,10,49,Friday,4,1,19
28,10,50,Friday,4,1,16
28,10,51,Friday,4,1,15
28,10,52,Friday,4,1,14
28,10,53,Friday,4,1,12
28,10,54,Friday,4,1,9
28,10,55,Friday,4,1,9
28,10,56,Friday,4,1,8
28,10,57,Friday,4,1,8
28,10,58,Friday,4,1,6
28,10,59,Friday,4,1,7
28,11,0,Friday,4,1,8
28,11,1,Friday,4,1,8
28,11,2,Friday,4,1,12
28,11,3,Friday,4,1,11
28,11,4,Friday,4,1,13
28,11,5,Friday,4,1,16
28,11,6,Friday,4,1,17
28,11,7,Friday,4,1,16
28,11,8,Friday,4,1,18
28,11,9,Friday,4,1,19
28,11,10,Friday,4,1,18
28,11,11,Friday,4,1,18
28,11,12,Friday,4,1,17
28,11,13,Friday,4,1,19
28,11,14,Friday,4,1,19
28,11,15,Friday,4,0,25
28,11,16,Friday,4,0,23
28,11,17,Friday,4,0,25
28,11,18,Friday,4,0,26
28,11,19,Friday,4,0,29
28,11,20,Friday,4,0,27
28,11,21,Friday,4,1,25
28,11,22,Friday,4,1,23
28,11,23,Friday,4,1,18
28,11,24,Friday,4,1,21
28,11,25,Friday,4,1,19
28,11,26,Friday,4,1,20
28,11,27,Friday,4,1,21
28,11,28,Friday,4,1,22
28,11,29,Friday,4,1,22
28,11,30,Friday,4,1,20
28,11,31,Friday,4,1,23
28,11,32,Friday,4,1,20
28,11,33,Friday,4,1,17
28,11,34,Friday,4,1,20
28,11,35,Friday,4,1,19
28,11,36,Friday,4,1,19
28,11,37,Friday,4,1,19
28,11,38,Friday,4,1,20
28,11,39,Friday,4,1,15
28,11,40,Friday,4,1,17
28,11,41,Friday,4,1,15
28,11,42,Friday,4,1,17
28,11,43,Friday,4,1,16
28,11,44,Friday,4,1,22
28,11,45,Friday,4,1,26
28,11,46,Friday,4,1,27
28,11,47,Friday,4,1,27
28,11,48,Friday,4,1,25
28,11,49,Friday,4,1,22
28,11,50,Friday,4,1,23
28,11,51,Friday,4,1,22
28,11,52,Friday,4,1,21
28,11,53,Friday,4,1,18
28,11,54,Friday,4,1,17
28,11,55,Friday,4,1,20
28,11,56,Friday,4,1,23
28,11,57,Friday,4,1,24
28,11,58,Friday,4,1,23
28,11,59,Friday,4,1,22
28,12,0,Friday,4,0,19
28,12,1,Friday,4,0,20
28,12,2,Friday,4,0,20
28,12,3,Friday,4,0,20
28,12,4,Friday,4,0,21
28,12,5,Friday,4,0,21
28,12,6,Friday,4,0,20
28,12,7,Friday,4,0,19
28,12,8,Friday,4,0,19
28,12,9,Friday,4,0,20
28,12,10,Friday,4,0,18
28,12,11,Friday,4,0,19
28,12,12,Friday,4,0,22
28,12,13,Friday,4,0,26
28,12,14,Friday,4,0,30
28,12,15,Friday,4,0,32
28,12,16,Friday,4,0,32
28,12,17,Friday,4,0,28
28,12,18,Friday,4,0,35
28,12,19,Friday,4,0,30
28,12,20,Friday,4,0,27
28,12,21,Friday,4,1,23
28,12,22,Friday,4,1,20
28,12,23,Friday,4,1,24
28,12,24,Friday,4,1,22
28,12,25,Friday,4,1,25
28,12,26,Friday,4,1,24
28,12,27,Friday,4,1,22
28,12,28,Friday,4,1,22
28,12,29,Friday,4,1,22
28,12,30,Friday,4,1,21
28,12,31,Friday,4,1,22
28,12,32,Friday,4,1,23
28,12,33,Friday,4,1,25
28,12,34,Friday,4,1,23
28,12,35,Friday,4,1,24
28,12,36,Friday,4,1,24
28,12,37,Friday,4,1,23
28,12,38,Friday,4,1,20
28,12,39,Friday,4,1,22
28,12,40,Friday,4,1,23
28,12,41,Friday,4,1,24
28,12,42,Friday,4,1,23
28,12,43,Friday,4,1,22
28,12,44,Friday,4,1,25
28,12,45,Friday,4,1,23
28,12,46,Friday,4,1,25
28,12,47,Friday,4,1,27
28,12,48,Friday,4,1,23
28,12,49,Friday,4,1,24
28,12,50,Friday,4,1,21
28,12,51,Friday,4,1,20
28,12,52,Friday,4,1,17
28,12,53,Friday,4,1,24
28,12,54,Friday,4,1,24
28,12,55,Friday,4,1,24
28,12,56,Friday,4,1,32
28,12,57,Friday,4,1,31
28,12,58,Friday,4,1,27
28,12,59,Friday,4,1,27
28,13,0,Friday,4,0,28
28,13,1,Friday,4,0,30
28,13,2,Friday,4,0,29
28,13,3,Friday,4,0,27
28,13,4,Friday,4,0,27
28,13,5,Friday,4,0,23
28,13,6,Friday,4,1,22
28,13,7,Friday,4,1,20
28,13,8,Friday,4,1,19
28,13,9,Friday,4,1,19
28,13,10,Friday,4,1,17
28,13,11,Friday,4,1,19
28,13,12,Friday,4,1,20
28,13,13,Friday,4,1,18
28,13,14,Friday,4,1,17
28,13,15,Friday,4,1,17
28,13,16,Friday,4,1,14
28,13,17,Friday,4,1,15
28,13,18,Friday,4,1,15
28,13,19,Friday,4,1,15
28,13,20,Friday,4,1,16
28,13,21,Friday,4,1,17
28,13,22,Friday,4,1,18
28,13,23,Friday,4,1,17
28,13,24,Friday,4,1,17
28,13,25,Friday,4,1,19
28,13,26,Friday,4,1,16
28,13,27,Friday,4,1,18
28,13,28,Friday,4,1,18
28,13,29,Friday,4,1,16
28,13,30,Friday,4,1,15
28,13,31,Friday,4,1,17
28,13,32,Friday,4,1,20
28,13,33,Friday,4,1,21
28,13,34,Friday,4,1,22
28,13,35,Friday,4,1,20
28,13,36,Friday,4,1,18
28,13,37,Friday,4,1,18
28,13,38,Friday,4,1,17
28,13,39,Friday,4,1,18
28,13,40,Friday,4,1,19
28,13,41,Friday,4,1,19
28,13,42,Friday,4,1,17
28,13,43,Friday,4,1,16
28,13,44,Friday,4,1,18
28,13,45,Friday,4,0,18
28,13,46,Friday,4,0,21
28,13,47,Friday,4,0,20
28,13,48,Friday,4,0,19
28,13,49,Friday,4,0,18
28,13,50,Friday,4,0,26
28,13,51,Friday,4,0,23
28,13,52,Friday,4,0,25
28,13,53,Friday,4,0,23
28,13,54,Friday,4,0,19
28,13,55,Friday,4,0,17
28,13,56,Friday,4,0,18
28,13,57,Friday,4,0,19
28,13,58,Friday,4,0,18
28,13,59,Friday,4,0,15
28,14,0,Friday,4,0,16
28,14,1,Friday,4,0,17
28,14,2,Friday,4,0,18
28,14,3,Friday,4,0,20
28,14,4,Friday,4,0,20
28,14,5,Friday,4,0,24
28,14,6,Friday,4,0,26
28,14,7,Friday,4,0,25
28,14,8,Friday,4,0,25
28,14,9,Friday,4,0,25
28,14,10,Friday,4,0,25
28,14,11,Friday,4,0,27
28,14,12,Friday,4,0,22
28,14,13,Friday,4,0,22
28,14,14,Friday,4,0,20
28,14,15,Friday,4,0,17
28,14,16,Friday,4,0,13
28,14,17,Friday,4,0,18
28,14,18,Friday,4,0,26
28,14,19,Friday,4,0,28
28,14,20,Friday,4,0,28
28,14,21,Friday,4,0,25
28,14,22,Friday,4,0,25
28,14,23,Friday,4,0,28
28,14,24,Friday,4,0,26
28,14,25,Friday,4,0,20
28,14,26,Friday,4,0,26
28,14,27,Friday,4,0,23
28,14,28,Friday,4,0,25
28,14,29,Friday,4,0,27
28,14,30,Friday,4,0,30
28,14,31,Friday,4,0,29
28,14,32,Friday,4,0,27
28,14,33,Friday,4,0,27
28,14,34,Friday,4,0,29
28,14,35,Friday,4,0,32
28,14,36,Friday,4,1,25
28,14,37,Friday,4,1,21
28,14,38,Friday,4,1,20
28,14,39,Friday,4,1,19
28,14,40,Friday,4,1,17
28,14,41,Friday,4,1,14
28,14,42,Friday,4,1,15
28,14,43,Friday,4,1,14
28,14,44,Friday,4,1,13
28,14,45,Friday,4,1,17
28,14,46,Friday,4,1,15
28,14,47,Friday,4,1,17
28,14,48,Friday,4,1,15
28,14,49,Friday,4,1,12
28,14,50,Friday,4,1,14
